pathway,pval,padj,log2err,ES,NES,size
GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS,3.9558995405762e-07,0.00102365071453535,0.674962860011025,-0.636878281996515,-2.24162984032301,61
GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY,7.22917171282024e-07,0.00102365071453535,0.659444398037935,-0.561709836020133,-2.12512884552124,92
GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,1.54680855521599e-06,0.00146018727612389,0.643551836150722,-0.631216301788164,-2.21126732273256,60
GOBP_DETECTION_OF_CHEMICAL_STIMULUS,2.20184038495835e-06,0.00146690254665814,0.627256739718528,-0.616970303659618,-2.17155943666503,61
GOBP_DEFENSE_RESPONSE_TO_SYMBIONT,2.58987031542751e-06,0.00146690254665814,0.627256739718528,-0.52476152893301,-2.00669266269665,102
GOBP_SENSORY_PERCEPTION_OF_SMELL,3.14828222700956e-06,0.00147774553173324,0.627256739718528,-0.656787036030987,-2.19460505067148,46
GOMF_TRANSCRIPTION_REGULATOR_ACTIVITY,4.0427715477358e-06,0.00147774553173324,0.610526878385931,0.400584406741123,1.69381370403072,320
GOMF_OLFACTORY_RECEPTOR_ACTIVITY,4.17442240602612e-06,0.00147774553173324,0.610526878385931,-0.675483582510747,-2.22454884361523,43
GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM,1.02419763841268e-05,0.00322280856887191,0.593325476396405,-0.489838961953032,-1.94614046901758,122
GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,2.76106912771885e-05,0.00760771362196901,0.575610261071129,0.395153239364091,1.6409273159599,267
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS,2.95497351135802e-05,0.00760771362196901,0.575610261071129,-0.421158534268749,-1.74289959369595,171
GOBP_REGULATION_OF_IMMUNE_RESPONSE,4.95072712080235e-05,0.0116837160050936,0.557332238758646,-0.478509772921761,-1.87499006005226,112
GOBP_DETECTION_OF_STIMULUS,5.75125249356958e-05,0.0125288823552224,0.557332238758646,-0.560278762948226,-2.05110088558045,69
GOMF_TRANSMEMBRANE_SIGNALING_RECEPTOR_ACTIVITY,9.52596069777985e-05,0.0192696576400804,0.538434096309916,-0.448756859287045,-1.80273744814867,130
GOMF_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING,0.000146706018210548,0.0276980962381514,0.518848077743792,0.38847951498631,1.60484653418161,251
GOBP_CELL_KILLING,0.000171540621463089,0.0303626899989667,0.518848077743792,-0.682088770017142,-2.04293857551016,27
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,0.000184954435816851,0.0308112330725484,0.518848077743792,-0.433395450776599,-1.75030265211359,139
GOMF_SEQUENCE_SPECIFIC_DNA_BINDING,0.00019893163482734,0.0312985772128349,0.518848077743792,0.371427807206015,1.55170873300304,281
GOBP_REGULATION_OF_PROTEIN_TRANSPORT,0.000248641727654736,0.0370607038272743,0.49849310876659,-0.651024713973842,-2.0206217256336,34
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.000373644213675489,0.0529080206564492,0.49849310876659,-0.422058498101716,-1.70235346772182,134
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS,0.000407007492148759,0.0548878675126326,0.49849310876659,-0.433283456081094,-1.72801206055486,120
GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND,0.000459104780381365,0.0590993062745466,0.49849310876659,-0.412660126404832,-1.66417473478285,142
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT,0.000550161094415719,0.0639517644112649,0.477270815362862,-0.609557328369459,-1.9516314501902,37
GOBP_CIRCULATORY_SYSTEM_PROCESS,0.000554352257470016,0.0639517644112649,0.477270815362862,-0.517975689159489,-1.79184116986789,54
GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,0.000564545942896053,0.0639517644112649,0.477270815362862,-0.396656212481755,-1.6371468659279,167
GOBP_REGULATION_OF_CELLULAR_LOCALIZATION,0.000603573189106302,0.0657430489057326,0.477270815362862,-0.455853392200068,-1.72713936670025,95
GOCC_AZUROPHIL_GRANULE,0.000726182178692364,0.0761684418539546,0.477270815362862,-0.74510720406886,-1.88796466102098,15
GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS,0.000791168278876735,0.0800210202063898,0.477270815362862,-0.671467402705189,-1.99513189096536,26
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,0.000851263655225319,0.0831302990206242,0.477270815362862,-0.727768799470551,-1.98100955475473,19
GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,0.000913283414910424,0.0841989595000822,0.477270815362862,-0.891327113267588,-1.81394650428078,6
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,0.000921669401307397,0.0841989595000822,0.477270815362862,-0.543854673346623,-1.81724995695785,46
GOBP_VASCULATURE_DEVELOPMENT,0.00108938795119832,0.0964108336810514,0.45505986738723,-0.500590726100384,-1.77652584826198,62
GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,0.00116142797297413,0.0981075582854624,0.45505986738723,-0.854591912170874,-1.8703942296913,8
GOCC_TERTIARY_GRANULE_MEMBRANE,0.00117784497941586,0.0981075582854624,0.45505986738723,-0.80273170348014,-1.89597899458244,11
GOBP_REGULATION_OF_TRANSPORT,0.00122930665435586,0.0992870413579752,0.45505986738723,-0.398947674151968,-1.59992948442157,129
GOBP_AMYLOID_BETA_CLEARANCE,0.0012621234070929,0.0992870413579752,0.45505986738723,-0.936041608408234,-1.77676135238091,5
GOBP_EXPORT_FROM_CELL,0.0013470154227925,0.103101288576983,0.45505986738723,-0.466332078345488,-1.75426902554675,85
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY,0.00146049137528017,0.108844794253176,0.45505986738723,-0.584669847556236,-1.89075070780492,38
GOBP_REGULATORY_NCRNA_MEDIATED_GENE_SILENCING,0.00149892195475772,0.108844794253176,0.45505986738723,0.723952420801556,1.81489357713177,15
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION,0.00158180926115027,0.111992095689439,0.45505986738723,-0.710334796075667,-1.93355364935178,19
GOBP_BLOOD_VESSEL_MORPHOGENESIS,0.00163105684041089,0.11266226761082,0.45505986738723,-0.529651269651134,-1.82034921877195,53
GOCC_TERTIARY_GRANULE,0.001900162445063,0.128125239152819,0.45505986738723,-0.716268171367427,-1.94612933794361,18
GOCC_AZUROPHIL_GRANULE_LUMEN,0.00200421673856804,0.131998646595923,0.431707695803346,-0.841005313058466,-1.84065805243633,8
GOBP_HUMORAL_IMMUNE_RESPONSE,0.00227028363906564,0.146123710587134,0.431707695803346,-0.646885670807183,-1.92209216178821,26
GOMF_INHIBITORY_MHC_CLASS_I_RECEPTOR_ACTIVITY,0.00237696263838089,0.146338221562928,0.431707695803346,-0.810491268717616,-1.87748596847134,10
GOMF_MHC_CLASS_I_RECEPTOR_ACTIVITY,0.00237696263838089,0.146338221562928,0.431707695803346,-0.810491268717616,-1.87748596847134,10
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY,0.00251273223433698,0.151405482715794,0.431707695803346,-0.7207312682842,-1.88333871658996,16
GOBP_GRANULOCYTE_ACTIVATION,0.00257729843354414,0.152060607579104,0.431707695803346,-0.924996097722994,-1.75579515138455,5
GOCC_PHAGOCYTIC_VESICLE_MEMBRANE,0.0028614044921798,0.165249602977191,0.431707695803346,-0.922353352312406,-1.75077878473211,5
GOBP_RESPIRATORY_SYSTEM_PROCESS,0.00291754242544476,0.165249602977191,0.431707695803346,0.871133393124801,1.7214187313321,6
GOBP_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT,0.00297694575461078,0.165308046608975,0.431707695803346,-0.710409955695489,-1.80004821301743,15
GOCC_SPECIFIC_GRANULE,0.00308548938141998,0.165624243735179,0.431707695803346,-0.703995873364491,-1.91278501225355,18
GOBP_RESPONSE_TO_BACTERIUM,0.00309960625634339,0.165624243735179,0.431707695803346,-0.44957662252662,-1.64833075229552,71
GOCC_PROTEIN_LIPID_COMPLEX,0.00356965026687364,0.179630170555211,0.431707695803346,-0.856244113143993,-1.74254882716919,6
GOBP_REGULATION_OF_VASCULAR_PERMEABILITY,0.00362389342556903,0.179630170555211,0.431707695803346,-0.808554006353493,-1.82401529023769,9
GOMF_PROTEIN_KINASE_C_BINDING,0.00373783829925358,0.179630170555211,0.431707695803346,0.865252923986501,1.70979852505419,6
GOBP_SECRETION,0.00377593831834149,0.179630170555211,0.431707695803346,-0.441864279044211,-1.62568618748904,75
GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT,0.00379864420780652,0.179630170555211,0.431707695803346,-0.420876137122687,-1.59450214214714,91
GOBP_MYELOID_LEUKOCYTE_ACTIVATION,0.00380549012014534,0.179630170555211,0.431707695803346,-0.6477859889242,-1.85553171565916,23
GOCC_SPECIFIC_GRANULE_MEMBRANE,0.00381164459085536,0.179630170555211,0.431707695803346,-0.746147007159905,-1.87230810451439,14
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE,0.00386915268498158,0.179630170555211,0.431707695803346,-0.43917292711328,-1.63476475131476,82
GOBP_MOTILE_CILIUM_ASSEMBLY,0.00395147367125929,0.179690965310185,0.407017918923954,-0.806555831605339,-1.81950761200648,9
GOBP_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM,0.00399736257575623,0.179690965310185,0.407017918923954,0.839394161826833,1.73016231646943,7
GOBP_RESPONSE_TO_FUNGUS,0.0041018026237086,0.180134051677563,0.407017918923954,-0.793731919742185,-1.83866328924387,10
GOBP_CYTOKINE_PRODUCTION,0.0041344326832774,0.180134051677563,0.407017918923954,-0.417292085974361,-1.57146723664382,86
GOBP_REGULATION_OF_SECRETION,0.00421117389317582,0.180697643416271,0.407017918923954,-0.543449512330123,-1.7745448869728,40
GOBP_INFLAMMATORY_RESPONSE,0.00450084230315037,0.185932112836361,0.407017918923954,-0.428300083439254,-1.63606172409191,97
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE,0.00477740083235765,0.185932112836361,0.407017918923954,-0.514448850210927,-1.70634171503741,44
GOCC_SECRETORY_GRANULE,0.0048070790794561,0.185932112836361,0.407017918923954,-0.421360387092792,-1.6033483227388,89
GOCC_SECRETORY_VESICLE,0.0048403661429183,0.185932112836361,0.407017918923954,-0.401723889706369,-1.53934289493422,104
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TRANSPORT,0.00487544125989597,0.185932112836361,0.407017918923954,-0.640188040279352,-1.83376799287801,23
GOBP_HOMEOSTATIC_PROCESS,0.0049031606762188,0.185932112836361,0.407017918923954,-0.360037192997768,-1.46459180472623,155
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND,0.00501067301693895,0.185932112836361,0.407017918923954,-0.410661360998228,-1.56649073311117,98
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE,0.00506149790473553,0.185932112836361,0.407017918923954,-0.800665747205116,-1.80622018293881,9
GOBP_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,0.00509847708868929,0.185932112836361,0.407017918923954,-0.910328180337873,-1.72795302503493,5
GOMF_TRANSPORTER_ACTIVITY,0.00511310227377619,0.185932112836361,0.407017918923954,-0.383332452653766,-1.52298787385718,122
GOMF_CIS_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING,0.00516015144637004,0.185932112836361,0.407017918923954,0.36502376468472,1.4729427378856,201
GOBP_CENTROSOME_DUPLICATION,0.00518005099568367,0.185932112836361,0.407017918923954,-0.910157090064866,-1.72762826747916,5
GOBP_NEGATIVE_REGULATION_OF_SECRETION,0.005186665577003,0.185932112836361,0.407017918923954,-0.753231971513311,-1.7790651469797,11
GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,0.00530839492859879,0.18737466753217,0.407017918923954,-0.799220050256553,-1.80295883821909,9
GOBP_IMMUNE_EFFECTOR_PROCESS,0.00535923307560233,0.18737466753217,0.407017918923954,-0.469871804542312,-1.66750873041848,62
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT,0.00542759855994267,0.187450720997044,0.407017918923954,-0.384643253533958,-1.54959193901955,133
GOBP_DETERMINATION_OF_ADULT_LIFESPAN,0.00573164496471229,0.192202952653304,0.407017918923954,-0.842457898382505,-1.71449239793954,6
GOBP_SPINDLE_ASSEMBLY,0.00574570054666734,0.192202952653304,0.407017918923954,0.74262426623935,1.68770682072011,10
GOBP_RESPONSE_TO_ETHANOL,0.00578676269056005,0.192202952653304,0.407017918923954,-0.751041054127716,-1.77389040014468,11
GOCC_GERM_CELL_NUCLEUS,0.00591345822686201,0.192202952653304,0.407017918923954,0.880956871782681,1.65338848227424,5
GOBP_MYELOID_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.00591758537299279,0.192202952653304,0.407017918923954,-0.847925494284757,-1.79833158864089,7
GOBP_LIMBIC_SYSTEM_DEVELOPMENT,0.00600479094084597,0.192202952653304,0.407017918923954,0.758620768867551,1.66917309146897,9
GOBP_CELL_ACTIVATION,0.00604027640753673,0.192202952653304,0.407017918923954,-0.392157564006608,-1.49961394447707,102
GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION,0.00615798428596726,0.193771238865103,0.407017918923954,-0.681545017301585,-1.72690976618368,15
GOBP_B_CELL_ACTIVATION,0.00624637640490459,0.194392725040547,0.407017918923954,-0.567202710638253,-1.72067724858221,28
GOBP_MALE_MEIOTIC_NUCLEAR_DIVISION,0.00694473973181771,0.213777205657693,0.407017918923954,0.753263501087943,1.65738563772596,9
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.00712523880784223,0.214818692825433,0.407017918923954,-0.839808621369346,-1.78111683444002,7
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM,0.00720373926319376,0.214818692825433,0.407017918923954,-0.525127652849019,-1.6686311164318,36
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,0.00720613552910175,0.214818692825433,0.407017918923954,-0.676845828245338,-1.71500288509971,15
GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,0.00732613289145191,0.216120920297831,0.407017918923954,-0.389213980773459,-1.50696416180532,109
GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS,0.00790646471111395,0.230836165586337,0.380730400722792,0.688134676800824,1.70601656796872,14
GOBP_REGULATION_OF_BLOOD_CIRCULATION,0.00800638792112797,0.231368271353412,0.380730400722792,-0.619187044741688,-1.77361230265496,23
GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION,0.00834535219806661,0.233774378986369,0.380730400722792,-0.794487677952603,-1.7388476853573,8
GOBP_INTERLEUKIN_10_PRODUCTION,0.00859528325552327,0.233774378986369,0.380730400722792,-0.793882359482147,-1.73752286100764,8
GOBP_RESPONSE_TO_AXON_INJURY,0.00861983849859545,0.233774378986369,0.380730400722792,-0.832137380099286,-1.69348903364876,6
GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,0.0086910195568355,0.233774378986369,0.380730400722792,-0.671918545213762,-1.70251805581922,15
GOBP_REGULATION_OF_JNK_CASCADE,0.00869773130507783,0.233774378986369,0.380730400722792,0.74551560849365,1.64033815581574,9
GOBP_MODULATION_OF_PROCESS_OF_ANOTHER_ORGANISM,0.00870153211022593,0.233774378986369,0.380730400722792,-0.717754919964435,-1.78131712086742,13
GOBP_PROTEIN_POLYUBIQUITINATION,0.00872203556791019,0.233774378986369,0.380730400722792,-0.600448834810775,-1.77506332893016,25
GOCC_SECRETORY_GRANULE_MEMBRANE,0.00880342358692646,0.233774378986369,0.380730400722792,-0.527544917510219,-1.68905073318535,37
GOBP_CARTILAGE_DEVELOPMENT,0.00883257717215447,0.233774378986369,0.380730400722792,0.744912715681378,1.63901162680338,9
GOBP_RESPONSE_TO_RETINOIC_ACID,0.00944238422867858,0.246154241053874,0.380730400722792,0.833819891016702,1.64768471772705,6
GOCC_SYNAPTONEMAL_STRUCTURE,0.00954487543311545,0.246154241053874,0.380730400722792,0.814692855344594,1.6792478932024,7
GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,0.00959664566103166,0.246154241053874,0.380730400722792,-0.789448066275691,-1.72781778855376,8
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION,0.00973534552473578,0.246154241053874,0.380730400722792,-0.727191404323825,-1.71755970477001,11
GOMF_SH3_DOMAIN_BINDING,0.00977649926873953,0.246154241053874,0.380730400722792,0.740740434342806,1.62983146719507,9
GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,0.00989503104626601,0.246154241053874,0.380730400722792,0.611948703831377,1.67625044649566,21
GOBP_NEUROINFLAMMATORY_RESPONSE,0.00990875122886358,0.246154241053874,0.380730400722792,-0.826953272213044,-1.682938816744,6
GOBP_PROTEIN_LOCALIZATION_TO_CELL_SURFACE,0.0103920945463268,0.255916623958238,0.380730400722792,-0.825597126934772,-1.68017891530019,6
GOBP_MRNA_METABOLIC_PROCESS,0.0104940605371147,0.256199822768181,0.380730400722792,0.424943155630784,1.53398766506309,82
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT,0.0107691618370609,0.260668942927833,0.380730400722792,-0.445357653540303,-1.54063249613933,54
GOBP_HIPPOCAMPUS_DEVELOPMENT,0.010911049904067,0.261865197697608,0.380730400722792,0.768498304337141,1.62825058657823,8
GOMF_EXOGENOUS_PROTEIN_BINDING,0.0110348234275299,0.262610251653484,0.380730400722792,0.721098640907691,1.66660235171819,11
GOBP_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION,0.0113079253227117,0.265378626185871,0.380730400722792,-0.542858198990794,-1.6468252613932,28
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY,0.011338564183789,0.265378626185871,0.380730400722792,-0.440060569190988,-1.60926427819192,70
GOBP_TUBE_MORPHOGENESIS,0.0116085299976887,0.268799847992685,0.380730400722792,-0.438445312748803,-1.60022867492305,73
GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE,0.0116745696691738,0.268799847992685,0.380730400722792,-0.65625592883569,-1.66283186561807,15
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME,0.0118121020685468,0.269773169823585,0.380730400722792,0.718441761404917,1.63274904434977,10
GOBP_INTERLEUKIN_10_MEDIATED_SIGNALING_PATHWAY,0.0123254717973806,0.278200985744263,0.380730400722792,-0.821103374397429,-1.67103364575225,6
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS,0.0123775862301473,0.278200985744263,0.380730400722792,-0.398459795421239,-1.50857943425654,93
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS,0.0128405311287904,0.286000321195378,0.380730400722792,0.509450733482727,1.60904459596732,40
GOMF_LIPID_TRANSPORTER_ACTIVITY,0.0129265681896216,0.286000321195378,0.380730400722792,-0.658938993003146,-1.72186967876115,16
GOBP_CHEMOKINE_PRODUCTION,0.0133157968148723,0.291712493978946,0.380730400722792,-0.763564704494055,-1.72252401835738,9
GOBP_ADAPTIVE_IMMUNE_RESPONSE,0.0134019225754182,0.291712493978946,0.380730400722792,-0.486055231584872,-1.62336733643758,45
GOBP_REGULATION_OF_HEART_CONTRACTION,0.0134937629630091,0.291712493978946,0.380730400722792,-0.606109236484726,-1.71875430297687,22
GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,0.0136056676886158,0.291903415864847,0.380730400722792,-0.649173256409768,-1.64488567589838,15
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,0.013936622966313,0.296755761207506,0.380730400722792,-0.812980697840498,-1.65450312566986,6
GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,0.0142251764389777,0.300639549814813,0.380730400722792,-0.580214631912802,-1.69374007161616,24
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.0148844966793771,0.307733927296149,0.380730400722792,0.564015047149118,1.58687262827044,23
GOBP_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,0.0149344079736304,0.307733927296149,0.380730400722792,0.695525370380272,1.65109163916662,12
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS,0.0150421566083161,0.307733927296149,0.380730400722792,0.723024051963198,1.59085058246348,9
GOBP_B_CELL_DIFFERENTIATION,0.0150789691110927,0.307733927296149,0.380730400722792,-0.661354017021463,-1.77158813424375,17
GOBP_PROTEIN_K63_LINKED_UBIQUITINATION,0.015104172279013,0.307733927296149,0.380730400722792,-0.771174897233652,-1.68782439586229,8
GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT,0.0152490516331791,0.308466530179736,0.380730400722792,-0.692798726962519,-1.71938108583726,13
GOBP_POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,0.0158619656349057,0.31410567386705,0.352487857583619,-0.612149535826571,-1.68470356507684,20
GOBP_LOCOMOTION,0.0159382671315585,0.31410567386705,0.352487857583619,-0.391699640557387,-1.49625184312482,97
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,0.0160872228991432,0.31410567386705,0.352487857583619,-0.488084875092478,-1.58963084760801,41
GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE,0.016147950568251,0.31410567386705,0.352487857583619,-0.476538577837967,-1.5913640135925,47
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_PERMEABILITY,0.0161922379941472,0.31410567386705,0.352487857583619,-0.807853658972631,-1.64406905035313,6
GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,0.0162551219918565,0.31410567386705,0.352487857583619,-0.476216692179333,-1.6161673707633,51
GOBP_REGULATION_OF_CELL_KILLING,0.0163042140036922,0.31410567386705,0.352487857583619,-0.710671064804053,-1.71115335475528,12
GOCC_TRIGLYCERIDE_RICH_PLASMA_LIPOPROTEIN_PARTICLE,0.0166415182861977,0.316197320760465,0.352487857583619,-0.878309316096154,-1.66717593989172,5
GOMF_TRANSCRIPTION_COACTIVATOR_ACTIVITY,0.0167796538208713,0.316197320760465,0.352487857583619,0.517579122194541,1.50727513622319,28
GOBP_REGULATION_OF_CYTOKINESIS,0.0168174515113165,0.316197320760465,0.352487857583619,0.751997716372857,1.59329007738764,8
GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX,0.0168758122569443,0.316197320760465,0.352487857583619,-0.517339887241502,-1.59299801021976,33
GOBP_GLIAL_CELL_ACTIVATION,0.016971042639686,0.316197320760465,0.352487857583619,-0.876134910300193,-1.66304855907024,5
GOMF_TAU_PROTEIN_BINDING,0.017144394932336,0.317339388551475,0.352487857583619,-0.699406789142747,-1.65193498043497,11
GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM,0.0173210213479719,0.318526834139328,0.352487857583619,-0.600506402717755,-1.6802783412247,21
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,0.0174890030137355,0.319541009902574,0.352487857583619,-0.699247803783785,-1.6515594715324,11
GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION,0.0180799221981343,0.327102990767884,0.352487857583619,0.79399281427282,1.63658089283417,7
GOBP_RECEPTOR_METABOLIC_PROCESS,0.0182817624561327,0.327102990767884,0.352487857583619,-0.766287276071137,-1.67712715161145,8
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING,0.0189481926156035,0.327102990767884,0.352487857583619,-0.870738298124603,-1.65280489910764,5
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,0.0189572384652751,0.327102990767884,0.352487857583619,-0.741396032796532,-1.71742830846063,10
GOBP_RESPONSE_TO_VIRUS,0.0190506216248486,0.327102990767884,0.352487857583619,-0.481184133824621,-1.56715600409095,41
GOBP_ASTROCYTE_DIFFERENTIATION,0.0192205334439594,0.327102990767884,0.352487857583619,-0.693774888132984,-1.6386329444399,11
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,0.0192205334439594,0.327102990767884,0.352487857583619,-0.693970962541543,-1.63909605429141,11
GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM,0.0193334824640039,0.327102990767884,0.352487857583619,-0.581547018311717,-1.66579542483849,23
GOBP_LIPID_LOCALIZATION,0.0194273343206253,0.327102990767884,0.352487857583619,-0.531390186094405,-1.637917631879,32
GOBP_MALE_MEIOSIS_I,0.01951997913022,0.327102990767884,0.352487857583619,0.844269208376042,1.58453271638942,5
GOBP_PROTEIN_TRANSPORT,0.0195698331053732,0.327102990767884,0.352487857583619,-0.360836576705048,-1.41371707374879,114
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,0.0195831850183738,0.327102990767884,0.352487857583619,-0.43323255661881,-1.48540745815252,52
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE,0.0197696915423583,0.327102990767884,0.352487857583619,-0.602671978493258,-1.65862027383316,20
GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS,0.0197959599837818,0.327102990767884,0.352487857583619,-0.376609136017454,-1.43285709072441,96
GOBP_REGULATION_OF_PROTEIN_SECRETION,0.0197959599837818,0.327102990767884,0.352487857583619,-0.648982429200553,-1.73844800411497,17
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,0.0198213812154009,0.327102990767884,0.352487857583619,-0.444046352045742,-1.55335260278355,58
GOBP_LEUKOCYTE_DEGRANULATION,0.0199153640886181,0.327102990767884,0.352487857583619,-0.800179827829709,-1.62845197894473,6
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,0.0199819270490268,0.327102990767884,0.352487857583619,-0.737983189980332,-1.70952252989481,10
GOBP_REGULATION_OF_CELL_ACTIVATION,0.0205447982335064,0.33240000780897,0.352487857583619,-0.423371911042969,-1.52451494168853,65
GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS,0.0206524085276284,0.33240000780897,0.352487857583619,-0.797089198470408,-1.69051490282518,7
GOMF_TRANSCRIPTION_COREGULATOR_ACTIVITY,0.0206576276039473,0.33240000780897,0.352487857583619,0.470493897015386,1.56338522222078,51
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.0209450380749587,0.33512060919934,0.352487857583619,0.634124498955073,1.64412697227607,17
GOBP_BONE_MORPHOGENESIS,0.0213917111765536,0.340344528382021,0.352487857583619,0.742499515309064,1.57316582810007,8
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION,0.0216446829636389,0.340686642705063,0.352487857583619,-0.451279987721769,-1.51878763504798,48
GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.0216538120363388,0.340686642705063,0.352487857583619,-0.563258192660638,-1.67360973667124,26
