pathway,pval,padj,log2err,ES,NES,size
GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY,1.03226031519821e-07,0.000292336121264133,0.704975715167238,-0.583814629194603,-2.23829390538474,92
GOBP_CIRCULATORY_SYSTEM_PROCESS,5.35259436820316e-07,0.000494135349711044,0.659444398037935,-0.656670627151217,-2.27195571581964,54
GOMF_TRANSCRIPTION_REGULATOR_ACTIVITY,5.72313063684127e-07,0.000494135349711044,0.659444398037935,0.422931454465273,1.7594579602758,320
GOBP_DETECTION_OF_CHEMICAL_STIMULUS,8.72414106128255e-07,0.000494135349711044,0.659444398037935,-0.626947978095925,-2.21810270105796,61
GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS,8.72414106128255e-07,0.000494135349711044,0.659444398037935,-0.626910886618309,-2.21797147373199,61
GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,2.37215492040156e-06,0.00106409519527223,0.627256739718528,-0.622260211590657,-2.20614412326926,60
GOBP_REGULATION_OF_IMMUNE_RESPONSE,2.63017880187344e-06,0.00106409519527223,0.627256739718528,-0.509041214310993,-1.99271318772703,112
GOMF_OLFACTORY_RECEPTOR_ACTIVITY,3.09000069251543e-06,0.00109386024515046,0.627256739718528,-0.67329298930367,-2.21087648338714,43
GOBP_SENSORY_PERCEPTION_OF_SMELL,4.31390191362603e-06,0.00135744113548766,0.610526878385931,-0.657450953611235,-2.19730963938099,46
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS,1.24799621224372e-05,0.00353432527307421,0.593325476396405,-0.429496921260947,-1.79124146693767,171
GOMF_TRANSMEMBRANE_SIGNALING_RECEPTOR_ACTIVITY,1.67194984572001e-05,0.00430451087552642,0.575610261071129,-0.465019228746304,-1.84685341481219,130
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,2.01703934378229e-05,0.00476021285132621,0.575610261071129,-0.460268111001546,-1.83553876203696,134
GOBP_DEFENSE_RESPONSE_TO_SYMBIONT,2.33638002597213e-05,0.00508971402581005,0.575610261071129,-0.492763441544684,-1.90525325950936,102
GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,3.26209154484186e-05,0.00659874518213724,0.557332238758646,-0.424231007900598,-1.76752281727233,167
GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,4.13687178651835e-05,0.00781041393294665,0.557332238758646,0.402211430623139,1.65178989518771,267
GOMF_SEQUENCE_SPECIFIC_DNA_BINDING,5.94916917263665e-05,0.0105300294355669,0.557332238758646,0.393469148973355,1.61788856809995,281
GOBP_EXPORT_FROM_CELL,7.02426990490449e-05,0.0117016072768762,0.538434096309916,-0.502054385624449,-1.89857895497509,85
GOMF_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING,8.12516507168278e-05,0.0127835930461142,0.538434096309916,0.398729604689654,1.61995974198448,251
GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM,9.51599063787325e-05,0.0141838344665563,0.538434096309916,-0.459699402990125,-1.81047093898254,122
GOBP_DETECTION_OF_STIMULUS,0.000106427702184286,0.0146168843101387,0.538434096309916,-0.549732951285753,-1.98529208755391,69
GOBP_REGULATION_OF_BLOOD_CIRCULATION,0.000108387913316706,0.0146168843101387,0.538434096309916,-0.714126500866447,-1.9774819510834,23
GOBP_PROTEIN_LIPID_COMPLEX_ORGANIZATION,0.000159914696752028,0.0197183327141014,0.518848077743792,-0.945583052256822,-1.76564188040073,5
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY,0.000165975172792387,0.0197183327141014,0.518848077743792,-0.618912843154107,-1.96241299267717,38
GOMF_TRANSCRIPTION_COACTIVATOR_ACTIVITY,0.000167104514526283,0.0197183327141014,0.518848077743792,0.693627038503614,1.97985780888872,28
GOMF_TRANSCRIPTION_COREGULATOR_ACTIVITY,0.000202368646464204,0.022924320271465,0.518848077743792,0.594413998571792,1.91283529144987,51
GOBP_HEART_PROCESS,0.000251655489440179,0.0274110902344071,0.49849310876659,-0.679484581501128,-1.91757655504517,25
GOBP_REGULATION_OF_HEART_CONTRACTION,0.000286273108972299,0.0300268683188723,0.49849310876659,-0.723805695973757,-1.99686342431898,22
GOBP_REGULATION_OF_BLOOD_PRESSURE,0.000353988127500171,0.0358033706100173,0.49849310876659,-0.74415812594825,-1.99593545634291,19
GOMF_GROWTH_FACTOR_BINDING,0.000368342108451799,0.0359705121081205,0.49849310876659,-0.913289722628566,-1.77550244580197,6
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY,0.000408745936396136,0.0385856163957953,0.49849310876659,-0.496731155562792,-1.81315562823871,70
GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION,0.000494011266731901,0.0427007166789186,0.477270815362862,-0.871095989706427,-1.85414945119705,8
GOMF_INHIBITORY_MHC_CLASS_I_RECEPTOR_ACTIVITY,0.000497709295159983,0.0427007166789186,0.477270815362862,-0.831991411701557,-1.89230787515898,10
GOMF_MHC_CLASS_I_RECEPTOR_ACTIVITY,0.000497709295159983,0.0427007166789186,0.477270815362862,-0.831991411701557,-1.89230787515898,10
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE,0.000522627925627888,0.0427007166789186,0.477270815362862,-0.466972311710831,-1.74816675711815,82
GOBP_INFLAMMATORY_RESPONSE,0.000527727783814319,0.0427007166789186,0.477270815362862,-0.461171559732097,-1.77084153639703,97
GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT,0.000625206530754932,0.0491829137527213,0.477270815362862,-0.703576560381331,-1.91413636716692,20
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS,0.000706195513223766,0.0540525863094515,0.477270815362862,-0.6636847451659,-1.85332878103735,24
GOBP_METAL_ION_TRANSPORT,0.000779496819659651,0.0580930261388456,0.477270815362862,-0.459829760689238,-1.7120904456575,80
GOBP_CELL_KILLING,0.000863999401469958,0.0619148046933919,0.477270815362862,-0.663461029880119,-1.90731944976844,27
GOBP_AMYLOID_BETA_CLEARANCE,0.000874502891149603,0.0619148046933919,0.477270815362862,-0.920754070658413,-1.71927991393652,5
GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS,0.000999322381475955,0.069026365471705,0.45505986738723,-0.869851041644565,-1.78381551644969,7
GOBP_REGULATION_OF_TUBE_SIZE,0.00105432945004256,0.0710919286314409,0.45505986738723,-0.866968483895802,-1.77790421555663,7
GOCC_ATPASE_DEPENDENT_TRANSMEMBRANE_TRANSPORT_COMPLEX,0.00120101529367584,0.0790994258532555,0.45505986738723,-0.865204292999884,-1.77428636497825,7
GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS,0.00127698232884502,0.0821912262565706,0.45505986738723,-0.641548523582894,-1.80900470418095,26
GOBP_REGULATION_OF_NUCLEAR_DIVISION,0.00135717382470486,0.0854114727014259,0.45505986738723,-0.795321669785235,-1.88061526767327,11
GOBP_IMMUNE_EFFECTOR_PROCESS,0.00153184805474553,0.0931170644004348,0.45505986738723,-0.491135896041141,-1.74602625416303,62
GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION,0.00154537500947049,0.0931170644004348,0.45505986738723,0.443213184255199,1.60849173547134,103
GOBP_MULTICELLULAR_ORGANISMAL_REPRODUCTIVE_PROCESS,0.00176268229372866,0.103998255329991,0.45505986738723,0.459303445256458,1.64323570265461,96
GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM,0.00192074732974678,0.111011355874345,0.45505986738723,0.56904652013102,1.7566444647778,41
GOMF_RIBOSOME_BINDING,0.00200737826542004,0.111017731356595,0.431707695803346,0.773861670433736,1.83377988283528,12
GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,0.00201123649881191,0.111017731356595,0.431707695803346,-0.818690660832009,-1.80980450579442,9
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION,0.00203846116897702,0.111017731356595,0.431707695803346,-0.69947689633933,-1.87609419236987,19
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT,0.00208157102345837,0.111226587517624,0.431707695803346,-0.570998564153822,-1.80685231465508,37
GOBP_GAMETE_GENERATION,0.00234492940376987,0.122978519842153,0.431707695803346,0.466795227843393,1.63721125625412,87
GOMF_IMMUNE_RECEPTOR_ACTIVITY,0.00240436049714743,0.123802707780391,0.431707695803346,-0.666040659582326,-1.81201694358236,20
GOBP_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY,0.00260955034900036,0.131968689078018,0.431707695803346,-0.897039824553484,-1.67499943959314,5
GOMF_TRANSPORTER_ACTIVITY,0.00267162862151643,0.132737758879553,0.431707695803346,-0.406772255536221,-1.60202371950552,122
GOMF_PEPTIDE_RECEPTOR_ACTIVITY,0.00274396739120646,0.133981304343047,0.431707695803346,-0.730198340483215,-1.79473613755773,13
GOBP_CHOLESTEROL_EFFLUX,0.00281621318193066,0.135178232732672,0.431707695803346,-0.826867185681629,-1.76000734323336,8
GOMF_CIS_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING,0.00291382098264926,0.135783869976097,0.431707695803346,0.382486377338138,1.52087908364258,201
GOBP_MONOATOMIC_CATION_TRANSPORT,0.00293372276883619,0.135783869976097,0.431707695803346,-0.421801451043973,-1.62589377325777,96
GOBP_EXPORT_ACROSS_PLASMA_MEMBRANE,0.00297266946981569,0.135783869976097,0.431707695803346,-0.704138478372231,-1.80223237298071,15
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,0.00310132462547278,0.139411926021253,0.431707695803346,0.822638151498708,1.74730516223054,8
GOBP_REGULATION_OF_TRANSPORT,0.00335718460159547,0.146449525801369,0.431707695803346,-0.38723861169987,-1.54335895901746,129
GOCC_TERTIARY_GRANULE_MEMBRANE,0.00337629822257984,0.146449525801369,0.431707695803346,-0.768437004639918,-1.81704386800021,11
GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,0.00341301860977767,0.146449525801369,0.431707695803346,-0.818809185389934,-1.74285568946025,8
GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS,0.00353306103226073,0.149337743930782,0.431707695803346,-0.784056895837803,-1.78328407925777,10
GOBP_REGULATION_OF_CYTOKINESIS,0.00364541092574797,0.151820643260563,0.431707695803346,0.817845000777002,1.73712438349553,8
GOBP_MYELOID_LEUKOCYTE_ACTIVATION,0.00372317817695448,0.152812182567175,0.431707695803346,-0.624531528567183,-1.7293852337446,23
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,0.00379655737380761,0.153268271023943,0.431707695803346,-0.39410974615211,-1.54279784522371,112
GOBP_STEROL_TRANSPORT,0.00387224669509881,0.153268271023943,0.431707695803346,-0.761973805439034,-1.80176100628907,11
GOBP_CYTOKINESIS,0.00389665095823584,0.153268271023943,0.431707695803346,0.751424996736068,1.78061286030855,12
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,0.00420209935941987,0.161452823421691,0.407017918923954,-0.380404774941239,-1.5256806913154,139
GOBP_ACYLGLYCEROL_HOMEOSTASIS,0.00421875315438034,0.161452823421691,0.407017918923954,-0.853560042102142,-1.65938355030361,6
GOBP_LEUKOCYTE_DEGRANULATION,0.00436808571786266,0.164938916706494,0.407017918923954,-0.850617544743857,-1.6536631188491,6
GOMF_VOLTAGE_GATED_CHANNEL_ACTIVITY,0.0044711571892578,0.166609436315501,0.407017918923954,-0.691280697577402,-1.76932306677904,15
GOMF_AMYLOID_BETA_BINDING,0.00466865469351001,0.167186224617332,0.407017918923954,-0.774895017932958,-1.76244601113982,10
GOBP_STEROL_HOMEOSTASIS,0.00474141764524272,0.167186224617332,0.407017918923954,-0.848362479614455,-1.64927910624774,6
GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,0.00481608410860777,0.167186224617332,0.407017918923954,-0.847348687734333,-1.64730822021006,6
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,0.00482558062951481,0.167186224617332,0.407017918923954,-0.774363428385223,-1.76123694687139,10
GOBP_VASODILATION,0.00488808495407597,0.167186224617332,0.407017918923954,-0.875502635136434,-1.63478407878469,5
GOBP_MESENCHYMAL_CELL_DIFFERENTIATION,0.00497232336775457,0.167186224617332,0.407017918923954,0.683828598396742,1.75012773290288,17
GOBP_CYTOKINE_PRODUCTION,0.00499092762771158,0.167186224617332,0.407017918923954,-0.423177138786577,-1.61663197804798,86
GOBP_REGULATION_OF_HEART_RATE,0.0050432688049899,0.167186224617332,0.407017918923954,-0.789339320805275,-1.7449201850456,9
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS,0.0050548517668452,0.167186224617332,0.407017918923954,-0.381167177496204,-1.50153193860147,120
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.0051094887635901,0.167186224617332,0.407017918923954,0.682343746500435,1.74632754015125,17
GOCC_GABA_ERGIC_SYNAPSE,0.00513601749354092,0.167186224617332,0.407017918923954,0.767108654625769,1.72435888819043,10
GOMF_VOLTAGE_GATED_MONOATOMIC_CATION_CHANNEL_ACTIVITY,0.00521680063483902,0.167886129521183,0.407017918923954,-0.725749207747844,-1.74226672740882,12
GOBP_MEMBRANE_BIOGENESIS,0.00543134632350129,0.171148490782431,0.407017918923954,0.804132999142551,1.70799972984709,8
GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.00543904102062812,0.171148490782431,0.407017918923954,-0.635910710197268,-1.73934574250476,21
GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND,0.00563808011619255,0.17546200976986,0.407017918923954,-0.361741954233594,-1.45913073170838,142
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,0.00573729619356296,0.17641868696716,0.407017918923954,-0.680234033037764,-1.74104928675097,15
GOBP_FEMALE_SEX_DIFFERENTIATION,0.00579341027116734,0.17641868696716,0.407017918923954,0.782998891900303,1.70887980206098,9
GOBP_REGULATION_OF_STEROL_TRANSPORT,0.00596266408783676,0.178829144627416,0.407017918923954,-0.820819231489889,-1.68326530777469,7
GOBP_REGULATION_OF_AXON_EXTENSION,0.00611080292867828,0.178829144627416,0.407017918923954,-0.819737557650352,-1.68104710432798,7
GOBP_NEGATIVE_REGULATION_OF_STEROL_TRANSPORT,0.00617252479699472,0.178829144627416,0.407017918923954,-0.867696231591136,-1.62020755586373,5
GOBP_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE,0.00617252479699472,0.178829144627416,0.407017918923954,-0.867326740239231,-1.61951762238427,5
GOBP_SECRETION,0.00618829667142893,0.178829144627416,0.407017918923954,-0.450616959244908,-1.6637691626959,75
GOBP_EXOCYTOSIS,0.00626536712361389,0.179227471657318,0.407017918923954,-0.548571349582655,-1.70724168278312,36
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.00652555935692775,0.183194440808913,0.407017918923954,0.712416603334129,1.71915473712622,13
GOBP_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE,0.00653341755709754,0.183194440808913,0.407017918923954,-0.834181723320049,-1.6217106722008,6
GOBP_GRANULOCYTE_ACTIVATION,0.00667203011940897,0.185191471374222,0.407017918923954,-0.864506797776382,-1.61425207907652,5
GOBP_ANATOMICAL_STRUCTURE_MATURATION,0.00688472870259634,0.185191471374222,0.407017918923954,0.633137777669893,1.67946226909563,20
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,0.00692205392184202,0.185191471374222,0.407017918923954,-0.583881069109892,-1.64639705630235,26
GOBP_OOGENESIS,0.0069311491253961,0.185191471374222,0.407017918923954,0.728324839978004,1.72587361636908,12
GOCC_CELL_SUBSTRATE_JUNCTION,0.00693160168279221,0.185191471374222,0.407017918923954,0.542833383110085,1.68433838206199,42
GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,0.00702893879211378,0.186036959432395,0.407017918923954,-0.395875336700808,-1.5463573829231,109
GOCC_SUPRAMOLECULAR_COMPLEX,0.00726356169117289,0.190466728790756,0.407017918923954,0.428264100563463,1.55780092532813,106
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING,0.00738631277834947,0.190707305729301,0.407017918923954,-0.861092554899286,-1.60787682710974,5
GOBP_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY,0.00750408685551957,0.190707305729301,0.407017918923954,-0.831353373355739,-1.61621215168229,6
GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,0.00751745378809043,0.190707305729301,0.407017918923954,-0.58452075750511,-1.63226464204354,24
GOBP_INTERLEUKIN_10_MEDIATED_SIGNALING_PATHWAY,0.00757875377342258,0.190707305729301,0.407017918923954,-0.830208891269416,-1.61398719426396,6
GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION,0.00760943698708016,0.190707305729301,0.407017918923954,-0.792676414853297,-1.68723143826252,8
GOBP_RESPONSE_TO_BACTERIUM,0.0078687943585151,0.194071554150099,0.380730400722792,-0.433615983363291,-1.58941888242086,71
GOBP_MUSCLE_CONTRACTION,0.00788073048279003,0.194071554150099,0.380730400722792,-0.561551588364203,-1.66752840046423,29
GOCC_NUCLEAR_INNER_MEMBRANE,0.00795998960104848,0.194333539225597,0.380730400722792,-0.857210769257636,-1.60062855496349,5
GOBP_MYELOID_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.00811359995097564,0.196302646116152,0.380730400722792,-0.808188632970229,-1.65736356535817,7
GOBP_POTASSIUM_ION_TRANSPORT,0.00817927692150633,0.196302646116152,0.380730400722792,-0.616236682485583,-1.68553325627124,21
GOCC_SPECIFIC_GRANULE_MEMBRANE,0.00847707340070113,0.200189182546034,0.380730400722792,-0.696528822644886,-1.74212946041005,14
GOBP_TRANSLATION,0.00851908685793603,0.200189182546034,0.380730400722792,0.464385585079375,1.57280256438632,68
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,0.00855328075143718,0.200189182546034,0.380730400722792,-0.73374118092146,-1.73500222587187,11
GOMF_PROMOTER_SPECIFIC_CHROMATIN_BINDING,0.00878664696302299,0.203965444256402,0.380730400722792,0.770364691667402,1.6813059065976,9
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY,0.00888437549020249,0.204557328359784,0.380730400722792,-0.658947105047586,-1.72002273277144,16
GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,0.00919422512571208,0.209766762963961,0.380730400722792,0.834408795054019,1.63237860017763,6
GOBP_REGULATION_OF_SYSTEM_PROCESS,0.00925877308280197,0.209766762963961,0.380730400722792,-0.510316622437061,-1.6585949125737,42
GOBP_CELL_MATURATION,0.0093565223492054,0.210298978515474,0.380730400722792,0.671125341606374,1.68699609286567,16
GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM,0.00943204247247525,0.210327120331102,0.380730400722792,-0.590910688643396,-1.63628603626503,23
GOBP_MUSCLE_SYSTEM_PROCESS,0.0098833363706798,0.217407718246192,0.380730400722792,-0.532223638481872,-1.65866404076315,35
GOBP_GLIAL_CELL_MIGRATION,0.00992974802672589,0.217407718246192,0.380730400722792,0.832596709376858,1.62883356338197,6
GOBP_PROTEIN_LOCALIZATION_TO_CELL_SURFACE,0.00997987407203566,0.217407718246192,0.380730400722792,-0.820410244022868,-1.59493790276233,6
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE,0.0101363463597282,0.219006607885671,0.380730400722792,-0.761416213660223,-1.68319312799631,9
GOBP_INORGANIC_ION_HOMEOSTASIS,0.0102079351133152,0.219006607885671,0.380730400722792,-0.498161074152239,-1.61645160580549,41
GOCC_POLYMERIC_CYTOSKELETAL_FIBER,0.0103557823576536,0.220508087495301,0.380730400722792,0.497547800568057,1.60170056372087,53
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE,0.010516225957789,0.220998612691056,0.380730400722792,-0.452091544715288,-1.59081486674814,59
GOBP_EPIGENETIC_PROGRAMMING_OF_GENE_EXPRESSION,0.0105348914948067,0.220998612691056,0.380730400722792,0.864004940635224,1.62153748977767,5
GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT,0.0108851385999351,0.225068784394517,0.380730400722792,0.574607241347828,1.64013305519459,28
GOBP_POSITIVE_REGULATION_OF_EXOCYTOSIS,0.0109718072647203,0.225068784394517,0.380730400722792,-0.842738990940312,-1.57360609742266,5
GOCC_GERM_CELL_NUCLEUS,0.0109962655825027,0.225068784394517,0.380730400722792,0.85995071507652,1.61392864586224,5
GOBP_CELL_FATE_SPECIFICATION,0.0110468082736009,0.225068784394517,0.380730400722792,0.808676426283958,1.66547213950739,7
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.0111298514679672,0.225140995409166,0.380730400722792,-0.543098695108033,-1.66981676507765,32
GOBP_REGULATION_OF_CELLULAR_LOCALIZATION,0.0112520379730841,0.225308315851619,0.380730400722792,-0.38405579202856,-1.48192037580455,95
GOCC_SPECIFIC_GRANULE,0.0113308610744143,0.225308315851619,0.380730400722792,-0.642841614303873,-1.69744604956259,18
GOBP_ORGANELLE_MEMBRANE_FUSION,0.0114357149685076,0.225308315851619,0.380730400722792,0.709887836173465,1.6821844042421,12
GOBP_SEXUAL_REPRODUCTION,0.0114563550433027,0.225308315851619,0.380730400722792,0.408398207614708,1.48445398352467,107
GOBP_POSTSYNAPTIC_MEMBRANE_ORGANIZATION,0.0115376061999462,0.225341384539638,0.380730400722792,-0.790797515774557,-1.62169936169937,7
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,0.0118339383471584,0.229545982185977,0.380730400722792,-0.493188983160229,-1.60031797978518,41
GOBP_NEGATIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,0.0119790959486128,0.230780950520215,0.380730400722792,-0.773637913829057,-1.64670751593611,8
GOCC_ER_TO_GOLGI_TRANSPORT_VESICLE_MEMBRANE,0.0122309349731074,0.233411024787989,0.380730400722792,-0.812306963438377,-1.57918452884351,6
GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,0.0122804529284641,0.233411024787989,0.380730400722792,-0.772659489817558,-1.64462491612461,8
GOBP_MESENCHYME_DEVELOPMENT,0.0123839265034096,0.233808532384373,0.380730400722792,0.604672092865182,1.64579047290887,22
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0.0125446198071504,0.235273929098345,0.380730400722792,0.704596218946508,1.66964513322093,12
GOCC_TERTIARY_GRANULE,0.0126541510453108,0.235766814212633,0.380730400722792,-0.635629516843926,-1.67840225079467,18
GOMF_SMAD_BINDING,0.0130727372640842,0.241973803476383,0.380730400722792,0.756423241246856,1.65087896310949,9
GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,0.0131595309038205,0.241998646231297,0.380730400722792,-0.674366007030523,-1.68669673063326,14
GOBP_NEUROINFLAMMATORY_RESPONSE,0.0134315031585895,0.242931392579897,0.380730400722792,-0.808134588185455,-1.57107312423354,6
GOBP_MODULATION_OF_PROCESS_OF_ANOTHER_ORGANISM,0.0135117698707889,0.242931392579897,0.380730400722792,-0.665347494908625,-1.63534087513236,13
GOBP_SKELETAL_SYSTEM_MORPHOGENESIS,0.0135149123739297,0.242931392579897,0.380730400722792,0.658836478715684,1.65610579205727,16
GOBP_P38MAPK_CASCADE,0.0135533757159689,0.242931392579897,0.380730400722792,-0.832526699595905,-1.55453717560822,5
GOBP_MONOATOMIC_ION_TRANSPORT,0.0137736417440646,0.244136340641592,0.380730400722792,-0.361579610668706,-1.42313020351717,116
GOBP_NEGATIVE_REGULATION_OF_SECRETION,0.0137930135955702,0.244136340641592,0.380730400722792,-0.711007290786147,-1.68124573650874,11
GOCC_COPII_COATED_ER_TO_GOLGI_TRANSPORT_VESICLE,0.0140051160840744,0.246350861801855,0.380730400722792,-0.750001226348235,-1.65795906040621,9
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY,0.0141323315252182,0.246485014940539,0.380730400722792,-0.550971854884998,-1.69089005150557,31
GOBP_REPRODUCTIVE_PROCESS,0.0144214705469303,0.246485014940539,0.380730400722792,0.381117130343958,1.4524626808183,140
GOBP_SEX_DIFFERENTIATION,0.0145927424389991,0.246485014940539,0.380730400722792,0.581735521304046,1.61158646164937,25
GOBP_RHYTHMIC_PROCESS,0.0147221107230328,0.246485014940539,0.380730400722792,0.584292983655034,1.59909764802098,23
GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION,0.014782143698668,0.246485014940539,0.380730400722792,-0.804750944888105,-1.56449507260182,6
GOBP_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION,0.014784217299004,0.246485014940539,0.380730400722792,0.815734432412387,1.59584539231975,6
GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS,0.0150714714518211,0.246485014940539,0.380730400722792,0.679200132622463,1.65671550045814,14
GOMF_LIPID_TRANSPORTER_ACTIVITY,0.0152873920550749,0.246485014940539,0.380730400722792,-0.637198095016099,-1.66325217959217,16
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,0.0152940269269914,0.246485014940539,0.380730400722792,-0.76463735651249,-1.62754960612344,8
GOMF_CARGO_RECEPTOR_ACTIVITY,0.0154097067168349,0.246485014940539,0.380730400722792,-0.76876836273439,-1.57652387402851,7
GOCC_PLASMA_MEMBRANE_PROTEIN_COMPLEX,0.0154162974355196,0.246485014940539,0.380730400722792,-0.446172032862689,-1.54367053799686,54
GOBP_LAMELLIPODIUM_ORGANIZATION,0.0154615305239721,0.246485014940539,0.380730400722792,0.762688252047288,1.61996999233132,8
GOBP_FEMALE_GAMETE_GENERATION,0.0154623285806154,0.246485014940539,0.380730400722792,0.652592060225745,1.64040930595897,16
GOBP_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,0.0154623285806154,0.246485014940539,0.380730400722792,0.694685299056882,1.64615974014829,12
GOBP_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION,0.0156100192188714,0.246485014940539,0.380730400722792,0.846312940568154,1.58833369657157,5
GOBP_MALE_MEIOSIS_I,0.0156100192188714,0.246485014940539,0.380730400722792,0.846393542870661,1.58848496845571,5
GOBP_PHENOL_CONTAINING_COMPOUND_CATABOLIC_PROCESS,0.0156100192188714,0.246485014940539,0.380730400722792,0.846296405025862,1.5883026631822,5
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,0.0156259006058234,0.246485014940539,0.352487857583619,-0.385407974880461,-1.44282089690891,82
GOMF_GAMMA_TUBULIN_BINDING,0.015818303834185,0.246485014940539,0.352487857583619,0.812422370660226,1.58936590797257,6
GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,0.0159846451993504,0.246485014940539,0.352487857583619,-0.634475665741504,-1.62393139956108,15
GOMF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.016143695089602,0.246485014940539,0.352487857583619,-0.633507111735773,-1.62145239942442,15
